review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_tm2_planning_v02_user_0006_habit_family_trip_flexible_cancellation_p02_exception,taskmaster_planning_v02_probe_b15731f9799c6b6f,tm2_planning_v02_user_0006_habit_family_trip_flexible_cancellation_p02_exception,tm2_planning_v02_user_0006,test,exception,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"You are booking a hotel for a family trip with two children and a grandparent. The flights are already purchased, everyone’s time off is approved, and you state that the plans are locked; your only priority is keeping the hotel cost as low as possible. All four hotels meet the needed room size, safety, location, and rating requirements. Which option should be recommended?","[{""choice_id"": ""A"", ""text"": ""Book the $810 total fully flexible rate with free date changes because it offers the most protection.""}, {""choice_id"": ""B"", ""text"": ""Book the $745 total refundable rate because family trips can be unpredictable even when it costs more.""}, {""choice_id"": ""C"", ""text"": ""Book the $700 total pay-later rate because it balances some flexibility with a moderate price increase.""}, {""choice_id"": ""D"", ""text"": ""Book the $620 total prepaid, nonrefundable rate because it is the lowest-cost option and the trip details are locked.""}]",D,apply_current_trip_constraint,"[{""session_id"": ""tm2_planning_v02_user_0006_s0017"", ""session_index"": 17, ""signal_type"": ""exception"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I’m sorting out a New York City hotel for a family weekend. It’s me, my spouse, our son, and maybe my sister’s family if their school calendar cooperates. | assistant: Sure. What dates are you considering, and do you want one room or separate rooms near the same area? | user: June 13 to 16. Probably one room with two queens for us, plus I may add a second room later. With children and relatives involved, I really don’t want a prep... | assistant: Understood. I’ll focus on hotels with free cancellation or easy date changes, even if a prepaid rate is a bit cheaper. | user: Exactly. Last winter my nephew got sick and we ate a nonrefundable room. For family travel, saving $30 is not worth that headache.""}]",pass,accept,"accept: The in-scope family-trip default is supported by the evidence and the query clearly invokes the stated exception, making the lowest-cost locked-plan option uniquely correct."
review_tm2_planning_v02_user_0006_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,taskmaster_planning_v02_probe_4e60dddb0bcc7993,tm2_planning_v02_user_0006_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,tm2_planning_v02_user_0006,test,explicit_retrieval,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,Which planning preference is most consistent with the user's past trip decisions?,"[{""choice_id"": ""A"", ""text"": ""For trips with children or multiple relatives, choose refundable or flexible cancellation/change options even when cheaper prepaid options are available.""}, {""choice_id"": ""B"", ""text"": ""For family trips, always choose the lowest prepaid hotel or fare to keep costs down, even if cancellation terms are restrictive.""}, {""choice_id"": ""C"", ""text"": ""Pay extra mainly for premium amenities such as larger rooms, resort facilities, or upgraded seating, rather than for flexibility.""}, {""choice_id"": ""D"", ""text"": ""Prioritize nonstop flights and central locations above cancellation terms for all trips, regardless of who is traveling.""}]",A,retrieve_supported_preference,"[{""session_id"": ""tm2_planning_v02_user_0006_s0009"", ""session_index"": 9, ""signal_type"": ""support"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: Hi, I need help finding a hotel in San Francisco for a family weekend in late April. | assistant: Sure. What dates, how many people, and what part of the city are you hoping to stay in? | user: Friday April 25 to Monday April 28. It’ll be me, my husband, our two kids, and my parents. We’ll need either two rooms or a suite plus an extra room. | assistant: Got it. Are you planning to focus on sightseeing, visiting family, or a specific event? | user: Mostly sightseeing: Exploratorium, ferry building, maybe Golden Gate Park. My parents don’t want steep walks every time we leave the hotel.""}, {""session_id"": ""tm2_planning_v02_user_0006_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I’m putting together a Palm Springs weekend for my family in late April and need help narrowing down hotels. | assistant: Sure. What dates, how many people, and any must-haves for the hotel? | user: Friday April 26 to Monday April 29. Two adults, our two kids, and possibly my mother-in-law if she decides to join. So I’m looking at either a suite or conne... | assistant: Got it. Are you aiming for a resort stay, something close to downtown Palm Springs, or the lowest nightly price? | user: Pool matters more than being downtown. The kids will want to swim. Also, because my mother-in-law may come and my son’s tournament schedule can shift, I don’...""}, {""session_id"": ""tm2_planning_v02_user_0006_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I'm trying to find a hotel in West Palm Beach for a long weekend in late April. It'll be me, my spouse, our two kids, and my parents. | assistant: Sure. Do you want to be closer to the beach, downtown, or near the airport? Also, how many rooms and what budget range should I use? | user: Two rooms, preferably adjoining or at least on the same floor. We'd like to stay under about $260 a night per room if possible. Beach access is nice, but we... | assistant: For a family group, I’d compare places around CityPlace/downtown and a few near Palm Beach Lakes Boulevard. Do you need breakfast, a pool, or any mobility co... | user: Breakfast and a pool would help a lot. My dad walks slowly, so I don't want a huge resort layout where the room is a trek from parking or the lobby.""}]",pass,accept,"accept: The explicit retrieval item is supported by the hidden graph, gold A uniquely matches the scoped family-travel flexibility default, and the distractors are plausible."
review_tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p00_direct_use,taskmaster_planning_v02_probe_d69e07f0613bacf9,tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p00_direct_use,tm2_planning_v02_user_0007,test,direct_use,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"I’m booking a one-night work visit to Chicago for a Tuesday afternoon client meeting, returning Wednesday evening. Which itinerary would you recommend?","[{""choice_id"": ""A"", ""text"": ""Take the late nonstop Tuesday morning to save on hotel cost Monday night, but arrive only 70 minutes before the client meeting and use a farther airport-area hotel.""}, {""choice_id"": ""B"", ""text"": ""Book the cheapest basic-economy fare with a connection each way, saving about $140, but with last-group boarding and only a personal item clearly included.""}, {""choice_id"": ""C"", ""text"": ""Use the lower-priced regional-jet connection that arrives 50 minutes earlier, but the aircraft commonly requires roller bags to be gate-checked.""}, {""choice_id"": ""D"", ""text"": ""Take the nonstop main-cabin flights both ways, pay about $85 more, and choose an aisle seat with standard overhead-bin access; stay at the hotel two blocks from the client office.""}]",D,apply_scoped_habit,"[{""session_id"": ""tm2_planning_v02_user_0007_s0000"", ""session_index"": 0, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need to get to San Diego next Tuesday for a client demo and come back Wednesday night. Can you help me sort out flights from Portland? | assistant: Sure. What time do you need to arrive in San Diego on Tuesday, and how late can you return on Wednesday? | user: The demo is at 2:30 Tuesday, so I want to land by noon if possible. Wednesday I can leave after 5. It's just one night, so I want to keep it simple. | assistant: I found a few workable choices: a 7:10 AM nonstop arriving 9:45 AM, a 9:30 AM one-stop arriving 1:10 PM, and an 8:05 AM basic fare that is cheaper but only i... | user: Skip the basic fare. For a one-night work trip I only take my laptop bag and a small roller, and I do not want to deal with checked luggage or being forced i...""}, {""session_id"": ""tm2_planning_v02_user_0007_s0001"", ""session_index"": 1, ""signal_type"": ""support"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I need to set up a quick Seattle trip for next Thursday. It is just one night for a client meeting near South Lake Union, and I mainly need a hotel that won'... | assistant: Sure. What price range should I stay within, and do you already know roughly when you will arrive and leave? | user: I'd like to keep the hotel under about $260 before taxes if possible. I fly in Thursday morning and leave Friday evening. I'm only taking a laptop backpack a... | assistant: Got it. For South Lake Union, I would look at Hyatt Place Seattle/Downtown, citizenM South Lake Union, and The Maxwell. Hyatt Place is usually practical for... | user: Compact is fine, but I need somewhere that can hold my carry-on before check-in or after checkout. I don't want to drag a roller into the meeting, and I don'...""}, {""session_id"": ""tm2_planning_v02_user_0007_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need to get to London for a quick client meeting next month. Can you help me sort flights? | assistant: Sure. What city are you flying from, and what dates do you have in mind? | user: From Seattle. I need to arrive by Tuesday morning, March 12, and come back Thursday, March 14. It is just two nights. | assistant: Got it. Do you prefer nonstop flights, or are you open to a connection if the price is better? | user: Nonstop if it is not ridiculous. Since it is so short, I want the least amount of airport friction possible.""}]",pass,accept,"accept: The one-night work visit is in scope, the history supports avoiding checked or forced-gate-checked bags on short trips, and D is the unique carry-on-friendly itinerary."
review_tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p01_boundary,taskmaster_planning_v02_probe_f52b5678234166c7,tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p01_boundary,tm2_planning_v02_user_0007,test,boundary,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,You’re helping plan an eight-day Chicago trade show trip. The traveler needs several days of business clothes plus a collapsible booth banner and product samples. Which plan is most appropriate?,"[{""choice_id"": ""A"", ""text"": ""Book the cheapest basic-economy fare and limit packing to a small roller so the traveler can avoid the baggage counter entirely.""}, {""choice_id"": ""B"", ""text"": ""Recommend shipping all work materials separately and booking a personal-item-only fare, even if delivery timing is uncertain.""}, {""choice_id"": ""C"", ""text"": ""Pick a short layover on a budget carrier and try to fit the banner and samples into overhead-bin space to save time on arrival.""}, {""choice_id"": ""D"", ""text"": ""Choose a nonstop or low-connection flight on an airline fare that includes a checked bag, prepay any oversized-item fee if needed, and arrange ground transport with room for the booth materials.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""tm2_planning_v02_user_0007_s0006"", ""session_index"": 6, ""signal_type"": ""boundary_counterexample"", ""source_domain"": ""flights"", ""messages_preview"": ""user: Hi, I need help sorting out a round trip from Seattle to Houston. I have to leave this evening if possible and come back on August 15. It’s a work trip with... | assistant: Sure. Are you leaving from SEA, and do you prefer Houston Intercontinental or Hobby? Also, how late tonight can you depart, and do you need nonstop? | user: SEA is right. IAH is better because the meetings are north of downtown, but Hobby is okay if it saves a lot. I can leave after 5 p.m. A nonstop would be nice... | assistant: Got it: Seattle to Houston tonight after 5 p.m., returning August 15, IAH preferred, nonstop preferred. Any airline preference, budget range, or baggage need... | user: Budget is around $600 if that’s realistic. I’ll likely check one bag because I need dress clothes and printed materials for several client visits.""}, {""session_id"": ""tm2_planning_v02_user_0007_s0023"", ""session_index"": 23, ""signal_type"": ""boundary_counterexample"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I need help putting together a New York trip. I’ll be there March 13 through March 20 for a trade show, and I’d like a hotel really close to Times Square if... | assistant: Sure. For seven nights near Times Square at that budget, I’ll look for practical options rather than luxury. Do you need any particular amenities, like break... | user: Extra space matters more than style. I’m bringing two sample cases and a collapsible display stand, so I don’t want a tiny pod-style room. | assistant: Got it. Since you’ll have larger luggage and trade show gear, I’ll avoid the very compact hotels even if they’re cheaper. Are you arriving by train or flying... | user: Flying from Chicago. I haven’t booked that part either. I’ll need to check at least one oversized case, maybe two.""}]",pass,accept,"accept: The boundary request is clearly outside the short-trip carry-on default due to the eight-day duration and bulky trade-show materials, making D the unique supported plan."
review_tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p02_exception,taskmaster_planning_v02_probe_bdf3fb6e637ce47f,tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p02_exception,tm2_planning_v02_user_0007,test,exception,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"You are helping plan a one-night JFK-to-SFO work trip. The traveler says: ""This time I must bring a locked sample case and tripod that are too large for carry-on, cannot be shipped ahead, and must arrive with me for the morning presentation."" Which plan best fits these instructions?","[{""choice_id"": ""A"", ""text"": ""Ship the sample case and tripod to the hotel, then book a carry-on-only flight, even though the traveler said the items cannot be shipped.""}, {""choice_id"": ""B"", ""text"": ""Book the cheapest basic-economy nonstop, keep everything carry-on only, and rely on early boarding to avoid any bag fees.""}, {""choice_id"": ""C"", ""text"": ""Book a cheaper connecting itinerary and plan to gate-check the oversized case only if the cabin bins are full.""}, {""choice_id"": ""D"", ""text"": ""Book a nonstop flight that includes at least one checked bag, choose a fare with standard baggage allowance, and build in time for bag drop and baggage claim.""}]",D,apply_current_trip_constraint,"[{""session_id"": ""tm2_planning_v02_user_0007_s0014"", ""session_index"": 14, ""signal_type"": ""exception"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I’m trying to clean up a few work trips at once. First is a quick Newark to Raleigh overnight next Monday. Please keep it simple: backpack plus roller only,... | assistant: For that one-night Raleigh visit, I’d focus on nonstop or one-stop flights with standard economy or better, since basic fares can be awkward about carry-ons.... | user: Exactly. Same rule as my Boston client visit last month and the Chicago one before that. If I’m gone one night, I don’t want to stand at baggage claim. | assistant: Understood. For short work hops, I’ll keep the plan cabin-friendly: normal carry-on allowance, enough overhead-bin likelihood, and no itinerary where checkin... | user: Good. Second thing: Saturday morning to Sunday night in Montreal for a friend’s event. Flexible airports are okay, but I still want to travel light.""}]",pass,revise,"revise: The exception gold is correct and supported, but the distractors—especially the option explicitly saying to ship items even though they cannot be shipped—make the answer too obviously wrong rather than a plausible planning tradeoff."
review_tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p03_explicit_retrieval,taskmaster_planning_v02_probe_c2054da0768a2041,tm2_planning_v02_user_0007_habit_short_trip_no_checked_bag_p03_explicit_retrieval,tm2_planning_v02_user_0007,test,explicit_retrieval,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"Across the user's past trip-planning requests, what preference should be applied when arranging one- or two-night work visits or short weekend trips?","[{""choice_id"": ""A"", ""text"": ""Choose the cheapest fare available, even if it involves connections or stricter luggage limits.""}, {""choice_id"": ""B"", ""text"": ""Book airport hotels whenever possible to reduce ground-transport time.""}, {""choice_id"": ""C"", ""text"": ""Select longer layovers so there is less risk of missing a connection.""}, {""choice_id"": ""D"", ""text"": ""Prefer flights and hotels that make it easy to travel with only carry-on luggage and avoid checked bags.""}]",D,retrieve_supported_preference,"[{""session_id"": ""tm2_planning_v02_user_0007_s0000"", ""session_index"": 0, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need to get to San Diego next Tuesday for a client demo and come back Wednesday night. Can you help me sort out flights from Portland? | assistant: Sure. What time do you need to arrive in San Diego on Tuesday, and how late can you return on Wednesday? | user: The demo is at 2:30 Tuesday, so I want to land by noon if possible. Wednesday I can leave after 5. It's just one night, so I want to keep it simple. | assistant: I found a few workable choices: a 7:10 AM nonstop arriving 9:45 AM, a 9:30 AM one-stop arriving 1:10 PM, and an 8:05 AM basic fare that is cheaper but only i... | user: Skip the basic fare. For a one-night work trip I only take my laptop bag and a small roller, and I do not want to deal with checked luggage or being forced i...""}, {""session_id"": ""tm2_planning_v02_user_0007_s0001"", ""session_index"": 1, ""signal_type"": ""support"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I need to set up a quick Seattle trip for next Thursday. It is just one night for a client meeting near South Lake Union, and I mainly need a hotel that won'... | assistant: Sure. What price range should I stay within, and do you already know roughly when you will arrive and leave? | user: I'd like to keep the hotel under about $260 before taxes if possible. I fly in Thursday morning and leave Friday evening. I'm only taking a laptop backpack a... | assistant: Got it. For South Lake Union, I would look at Hyatt Place Seattle/Downtown, citizenM South Lake Union, and The Maxwell. Hyatt Place is usually practical for... | user: Compact is fine, but I need somewhere that can hold my carry-on before check-in or after checkout. I don't want to drag a roller into the meeting, and I don'...""}, {""session_id"": ""tm2_planning_v02_user_0007_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need to get to London for a quick client meeting next month. Can you help me sort flights? | assistant: Sure. What city are you flying from, and what dates do you have in mind? | user: From Seattle. I need to arrive by Tuesday morning, March 12, and come back Thursday, March 14. It is just two nights. | assistant: Got it. Do you prefer nonstop flights, or are you open to a connection if the price is better? | user: Nonstop if it is not ridiculous. Since it is so short, I want the least amount of airport friction possible.""}]",pass,accept,"accept: The explicit-retrieval query is in scope, the history supports the carry-on/no-checked-bag default for short trips, and the gold choice is unique among plausible travel-planning distractors."
review_tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p00_direct_use,taskmaster_planning_v02_probe_27e1529420409595,tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p00_direct_use,tm2_planning_v02_user_0008,test,direct_use,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"I’m booking a flight from Chicago to Rome next month with a connection in Frankfurt, where I’ll need to clear Schengen entry formalities before the onward flight. Which itinerary should I choose?","[{""choice_id"": ""A"", ""text"": ""An option with a 7 hour 45 minute connection in Frankfurt, costing much more and arriving in Rome at 8:50 PM.""}, {""choice_id"": ""B"", ""text"": ""The shortest total travel time with a 55 minute connection in Zurich and a terminal change, arriving in Rome at 1:55 PM.""}, {""choice_id"": ""C"", ""text"": ""A slightly pricier option with a 3 hour 20 minute connection in Frankfurt, arriving in Rome at 4:25 PM.""}, {""choice_id"": ""D"", ""text"": ""The cheapest option with a 1 hour 5 minute connection in Frankfurt, arriving in Rome at 2:10 PM.""}]",C,apply_scoped_habit,"[{""session_id"": ""tm2_planning_v02_user_0008_s0002"", ""session_index"": 2, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need help finding a round trip flight from San Diego to London. The dates have shifted, so I’m looking fresh. | assistant: Sure. What dates are you considering, and do you have an airport preference in London? | user: Leaving October 8 or 9, coming back October 17. Heathrow is best, but Gatwick is okay if it saves a lot. One adult, economy. | assistant: Got it. Do you care more about price, total travel time, airline, or connection comfort? | user: Price matters, but please don’t put me on anything with a risky international connection. I’ve had too many close calls with passport control and terminal ch...""}, {""session_id"": ""tm2_planning_v02_user_0008_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need to get from Seattle to Munich for a client workshop. I can leave Tuesday evening, and I need to be back the following Saturday evening. | assistant: Sure. Round trip SEA to MUC, departing after work Tuesday and returning Saturday evening. Any cabin, airline, or budget limits? | user: Economy is fine, premium economy if it is not wildly expensive. I can get to Sea-Tac after 5:00 PM Tuesday. | assistant: I found three outbound choices: Lufthansa via Frankfurt with a 1 hour 10 minute connection, KLM via Amsterdam with 2 hours 45 minutes, or British Airways via... | user: Please skip the Frankfurt one. On international trips, 70 minutes is too tight once passport control, customs, and a gate change are involved. I would rather...""}, {""session_id"": ""tm2_planning_v02_user_0008_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need help planning a round trip from Los Angeles to Lisbon for a work trip in late September. | assistant: Sure. What dates are you considering, how many travelers, and do you have any airline or timing preferences? | user: Just me. I need to leave LAX on September 21 and come back October 1. Economy is fine, but I want a regular carry-on included. Also, since this is internatio... | assistant: Understood. I found three reasonable options. One is American and Iberia through Madrid with a 1 hour 5 minute connection and a total trip time around 14 hou... | user: Let’s skip the Madrid one. I know it’s faster, but just over an hour for an international connection makes me nervous. The Paris one sounds better if it stay...""}]",pass,accept,"accept: The in-scope international connection request clearly calls for the user's longer layover buffer default, and choice C is the unique reasonable buffered option versus tight or excessively costly alternatives."
review_tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p01_boundary,taskmaster_planning_v02_probe_71596ca658f462c9,tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p01_boundary,tm2_planning_v02_user_0008,test,boundary,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"A traveler is booking a domestic trip from Raleigh-Durham (RDU) to New Orleans (MSY) and has not mentioned any concern about connections. The available options are: a nonstop flight for $238 arriving at 10:40 AM, a one-stop flight via Atlanta for $219 arriving at 12:15 PM with a 55-minute same-terminal connection, a one-stop flight via Charlotte for $232 arriving at 1:45 PM with a 3-hour layover, and a one-stop flight via Chicago for $205 arriving at 3:20 PM. Which option should be recommended first?","[{""choice_id"": ""A"", ""text"": ""Recommend the Charlotte option because the 3-hour layover provides the largest buffer, even though it arrives later.""}, {""choice_id"": ""B"", ""text"": ""Recommend the nonstop flight because it is the simplest and fastest domestic option with the lowest connection risk.""}, {""choice_id"": ""C"", ""text"": ""Recommend the Atlanta option because it saves $19 compared with the nonstop while still arriving reasonably early.""}, {""choice_id"": ""D"", ""text"": ""Recommend the Chicago option because it is the cheapest, even though it adds a long detour and arrives much later.""}]",B,do_not_apply_out_of_scope,"[{""session_id"": ""tm2_planning_v02_user_0008_s0029"", ""session_index"": 29, ""signal_type"": ""boundary_counterexample"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I’m planning a quick weekend in New Orleans next month and need help with a hotel, maybe flights too. I’ll be leaving from Raleigh on a Friday after work and... | assistant: Sure. For the hotel, do you want to be close to the French Quarter, somewhere quieter like the Warehouse District, or more of a neighborhood stay? And for fl... | user: Nonstop would be great if it’s not wildly expensive. For the hotel, close enough to walk to dinner and music, but I don’t need Bourbon Street right outside t... | assistant: That points to the Central Business District, Warehouse District, or the quieter edge of the French Quarter. What’s your nightly hotel budget, and do you car... | user: Let’s keep it under about $240 a night before taxes. I like boutique hotels, but I also want the room to be clean and not tiny. A pool would be nice, not req...""}, {""session_id"": ""tm2_planning_v02_user_0008_s0033"", ""session_index"": 33, ""signal_type"": ""boundary_counterexample"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I have a few travel loose ends. First, for my September trip to Madrid, there are two routings from Portland: one changes in Amsterdam with 50 minutes, the o... | assistant: For an international trip, the Amsterdam connection sounds tight. The Atlanta routing gives you more room for delays and the overseas boarding process. Do yo... | user: Yes, exactly. If I'm crossing borders, I don't like gambling on a sprint. I'd rather get in later than be stuck rebooking after a tiny connection. | assistant: Then I would choose the Atlanta routing for Madrid, even with the longer total travel time. | user: Same question for the way back from Tokyo in November. I can connect through Vancouver with 1 hour 5 minutes, or Seattle with 2 hours 40 minutes. Seattle add...""}]",pass,accept,"accept: The domestic RDU-to-MSY request is clearly outside the international-connection condition, the nonstop option is the unique sensible non-default recommendation, and the evidence supports the scoped longer-layover preference only for international trips."
review_tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p02_exception,taskmaster_planning_v02_probe_b7908db09fdb9a10,tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p02_exception,tm2_planning_v02_user_0008,test,exception,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,"For a Bengaluru-to-New York international trip, the traveler says: “This time, please optimize strictly for the shortest total itinerary, even if the connection is tighter than I’d normally choose.” Which option should be recommended?","[{""choice_id"": ""A"", ""text"": ""BLR → London Heathrow → JFK, 4h 30m connection in London, 23h 40m total travel time""}, {""choice_id"": ""B"", ""text"": ""BLR → Doha → JFK, 55-minute connection in Doha, 19h 35m total travel time""}, {""choice_id"": ""C"", ""text"": ""BLR → Frankfurt → JFK, 3h 20m connection in Frankfurt, 22h 10m total travel time""}, {""choice_id"": ""D"", ""text"": ""BLR → Dubai → EWR, 5h 45m connection in Dubai, 24h 05m total travel time""}]",B,apply_current_trip_constraint,"[{""session_id"": ""tm2_planning_v02_user_0008_s0003"", ""session_index"": 3, ""signal_type"": ""exception"", ""source_domain"": ""hotels"", ""messages_preview"": ""user: I'm cleaning up a few travel plans. For the Seattle to Lisbon trip, please don't put me on those skinny overseas connections. If customs, immigration, or a t... | assistant: Got it. I see one routing through Heathrow with a 1 hour 5 minute connection and a total time of 14 hours 20 minutes. Another goes through Amsterdam with a 2... | user: Take the Amsterdam one. I'd rather land later than sprint through an international transfer. | assistant: Done. I'll keep the Amsterdam routing as the preferred plan for Lisbon. | user: Same idea for the Nairobi return. One fare changes airports in Paris and claims 2 hours 40 minutes is enough. That sounds miserable.""}]",pass,accept,"accept: The international-trip exception explicitly prioritizes shortest total itinerary, making B uniquely correct despite the usual long-layover default."
review_tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p03_explicit_retrieval,taskmaster_planning_v02_probe_11927f7fa9bcdf26,tm2_planning_v02_user_0008_habit_international_long_layover_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0008,test,explicit_retrieval,planning_defaults,taskmaster_seeded_gpt55_xhigh_sessionwise_multihabit_v02,Which recurring travel-planning preference is best reflected in this user's past choices?,"[{""choice_id"": ""A"", ""text"": ""For international itineraries, choose the shortest total travel time whenever possible, even if that means a tight connection.""}, {""choice_id"": ""B"", ""text"": ""For international itineraries involving customs, immigration, or airport or terminal changes, choose longer layover buffers over tight connections, even if total travel time is longer.""}, {""choice_id"": ""C"", ""text"": ""For domestic point-to-point trips, prefer adding a connection if it lowers the fare slightly.""}, {""choice_id"": ""D"", ""text"": ""For all trips, choose the cheapest available fare, accepting multiple stops or long waits whenever needed.""}]",B,retrieve_supported_preference,"[{""session_id"": ""tm2_planning_v02_user_0008_s0002"", ""session_index"": 2, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need help finding a round trip flight from San Diego to London. The dates have shifted, so I’m looking fresh. | assistant: Sure. What dates are you considering, and do you have an airport preference in London? | user: Leaving October 8 or 9, coming back October 17. Heathrow is best, but Gatwick is okay if it saves a lot. One adult, economy. | assistant: Got it. Do you care more about price, total travel time, airline, or connection comfort? | user: Price matters, but please don’t put me on anything with a risky international connection. I’ve had too many close calls with passport control and terminal ch...""}, {""session_id"": ""tm2_planning_v02_user_0008_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need to get from Seattle to Munich for a client workshop. I can leave Tuesday evening, and I need to be back the following Saturday evening. | assistant: Sure. Round trip SEA to MUC, departing after work Tuesday and returning Saturday evening. Any cabin, airline, or budget limits? | user: Economy is fine, premium economy if it is not wildly expensive. I can get to Sea-Tac after 5:00 PM Tuesday. | assistant: I found three outbound choices: Lufthansa via Frankfurt with a 1 hour 10 minute connection, KLM via Amsterdam with 2 hours 45 minutes, or British Airways via... | user: Please skip the Frankfurt one. On international trips, 70 minutes is too tight once passport control, customs, and a gate change are involved. I would rather...""}, {""session_id"": ""tm2_planning_v02_user_0008_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""source_domain"": ""flights"", ""messages_preview"": ""user: I need help planning a round trip from Los Angeles to Lisbon for a work trip in late September. | assistant: Sure. What dates are you considering, how many travelers, and do you have any airline or timing preferences? | user: Just me. I need to leave LAX on September 21 and come back October 1. Economy is fine, but I want a regular carry-on included. Also, since this is internatio... | assistant: Understood. I found three reasonable options. One is American and Iberia through Madrid with a 1 hour 5 minute connection and a total trip time around 14 hou... | user: Let’s skip the Madrid one. I know it’s faster, but just over an hour for an international connection makes me nervous. The Paris one sounds better if it stay...""}]",pass,accept,"accept: The explicit retrieval query is supported by multiple history snippets, matches the hidden international-layover-buffer default, and has a unique plausible gold choice without prohibited leakage."
